east,north,elevation,ice_thickness,record_time,label,type
500984.3361,5534003.086,1939.733032,8.62,21/05/2025 01:16:14 PM ,12_a,ground
500983.9058,5534002.863,1939.733032,8.84,21/05/2025 01:16:15 PM ,12_a,ground
500982.7581,5534002.863,1939.540039,9.06,21/05/2025 01:16:16 PM ,12_a,ground
500981.8257,5534002.307,1939.405029,9.28,21/05/2025 01:16:17 PM ,12_a,ground
500980.3911,5534002.307,1939.302002,10.33,21/05/2025 01:16:18 PM ,12_a,ground
500978.6696,5534002.417,1939.107056,10.54,21/05/2025 01:16:19 PM ,12_a,ground
500976.7329,5534002.751,1938.947021,10.95,21/05/2025 01:16:20 PM ,12_a,ground
500974.9396,5534003.306,1938.477051,11.35,21/05/2025 01:16:21 PM ,12_a,ground
500973.3614,5534003.751,1938.241943,11.76,21/05/2025 01:16:22 PM ,12_a,ground
500971.7833,5534004.529,1937.895996,12.15,21/05/2025 01:16:23 PM ,12_a,ground
500970.492,5534005.196,1937.68103,12.55,21/05/2025 01:16:24 PM ,12_a,ground
500969.0573,5534005.751,1937.42395,13.13,21/05/2025 01:16:25 PM ,12_a,ground
500967.4075,5534006.307,1937.071045,13.9,21/05/2025 01:16:26 PM ,12_a,ground
500966.0446,5534006.418,1936.900024,14.47,21/05/2025 01:16:27 PM ,12_a,ground
500964.4666,5534006.417,1936.660034,15.03,21/05/2025 01:16:28 PM ,12_a,ground
500963.0321,5534006.084,1936.494995,15.41,21/05/2025 01:16:29 PM ,12_a,ground
500961.4539,5534006.639,1936.249023,16.71,21/05/2025 01:16:30 PM ,12_a,ground
500960.0193,5534006.639,1935.807983,17.99,21/05/2025 01:16:32 PM ,12_a,ground
500957.3654,5534006.75,1935.151001,18.71,21/05/2025 01:16:33 PM ,12_a,ground
500955.7157,5534006.416,1935.069946,19.44,21/05/2025 01:16:34 PM ,12_a,ground
500954.8549,5534006.305,1934.987061,19.79,21/05/2025 01:16:35 PM ,12_a,ground
500953.277,5534005.415,1934.631958,20.15,21/05/2025 01:16:36 PM ,12_a,ground
500952.1294,5534005.303,1934.275024,20.69,21/05/2025 01:16:37 PM ,12_a,ground
500951.2687,5534004.97,1934.228027,21.05,21/05/2025 01:16:38 PM ,12_a,ground
500950.1211,5534004.525,1934.017944,21.58,21/05/2025 01:16:39 PM ,12_a,ground
500949.1171,5534003.746,1933.905029,22.29,21/05/2025 01:16:40 PM ,12_a,ground
500948.0413,5534003.079,1933.977051,22.47,21/05/2025 01:16:41 PM ,12_a,ground
500947.1807,5534002.078,1934.029053,22.47,21/05/2025 01:16:42 PM ,12_a,ground
500946.0331,5534001.522,1933.482056,22.65,21/05/2025 01:16:43 PM ,12_a,ground
500944.5987,5534000.744,1933.612061,22.82,21/05/2025 01:16:44 PM ,12_a,ground
500942.9491,5533999.631,1933.130981,23,21/05/2025 01:16:45 PM ,12_a,ground
500941.6581,5533998.853,1933.149048,23,21/05/2025 01:16:46 PM ,12_a,ground
500940.7258,5533998.074,1933.052002,23.18,21/05/2025 01:16:47 PM ,12_a,ground
500939.2913,5533997.629,1932.503052,23.35,21/05/2025 01:16:48 PM ,12_a,ground
500938.1438,5533996.74,1932.380981,23.35,21/05/2025 01:16:49 PM ,12_a,ground
500936.9963,5533995.739,1932.384033,22.47,21/05/2025 01:16:50 PM ,12_a,ground
500935.7054,5533994.516,1932.192017,21.58,21/05/2025 01:16:51 PM ,12_a,ground
500934.3427,5533993.292,1931.730957,21.58,21/05/2025 01:16:52 PM ,12_a,ground
500932.6931,5533992.291,1931.843994,21.76,21/05/2025 01:16:53 PM ,12_a,ground
500931.3307,5533990.068,1931.734009,21.94,21/05/2025 01:16:54 PM ,12_a,ground
500929.7528,5533988.955,1931.619019,21.94,21/05/2025 01:16:55 PM ,12_a,ground
500928.3184,5533988.177,1930.965942,21.94,21/05/2025 01:16:56 PM ,12_a,ground
500927.1709,5533986.954,1930.865967,22.11,21/05/2025 01:16:57 PM ,12_a,ground
500925.8082,5533986.175,1930.625977,21.94,21/05/2025 01:16:58 PM ,12_a,ground
500924.5889,5533985.397,1930.541016,21.94,21/05/2025 01:16:59 PM ,12_a,ground
500923.1545,5533984.729,1930.081055,21.94,21/05/2025 01:17:00 PM ,12_a,ground
500921.6482,5533984.507,1929.840942,21.58,21/05/2025 01:17:01 PM ,12_a,ground
500919.855,5533984.062,1929,21.58,21/05/2025 01:17:02 PM ,12_a,ground
500918.1336,5533983.728,1928.401001,21.23,21/05/2025 01:17:03 PM ,12_a,ground
500916.4839,5533983.06,1928.223022,21.05,21/05/2025 01:17:04 PM ,12_a,ground
500914.906,5533982.282,1927.677979,21.05,21/05/2025 01:17:05 PM ,12_a,ground
500912.8259,5533982.059,1926.901001,21.05,21/05/2025 01:17:06 PM ,12_a,ground
500911.1045,5533981.614,1926.088013,21.05,21/05/2025 01:17:07 PM ,12_a,ground
500909.5266,5533980.947,1925.910034,21.05,21/05/2025 01:17:08 PM ,12_a,ground
500908.0922,5533979.724,1925.42395,21.05,21/05/2025 01:17:09 PM ,12_a,ground
500906.6578,5533978.5,1925.182007,21.05,21/05/2025 01:17:10 PM ,12_a,ground
500905.08,5533977.388,1924.5,20.69,21/05/2025 01:17:11 PM ,12_a,ground
500903.7172,5533976.721,1924.137939,20.33,21/05/2025 01:17:12 PM ,12_a,ground
500902.4262,5533975.831,1924.040039,19.79,21/05/2025 01:17:13 PM ,12_a,ground
500900.92,5533975.275,1923.230957,19.25,21/05/2025 01:17:14 PM ,12_a,ground
500899.4139,5533974.163,1923.057007,18.89,21/05/2025 01:17:15 PM ,12_a,ground
500897.9078,5533972.94,1922.588989,17.99,21/05/2025 01:17:16 PM ,12_a,ground
500896.3299,5533972.161,1921.807007,17.07,21/05/2025 01:17:17 PM ,12_a,ground
500895.4693,5533971.049,1922.213013,16.34,21/05/2025 01:17:18 PM ,12_a,ground
500894.6805,5533969.604,1921.801025,15.59,21/05/2025 01:17:19 PM ,12_a,ground
500893.318,5533967.713,1921.303955,15.03,21/05/2025 01:17:20 PM ,12_a,ground
500891.8119,5533966.156,1920.915039,14.28,21/05/2025 01:17:21 PM ,12_a,ground
500890.3058,5533964.822,1920.493042,14.28,21/05/2025 01:17:22 PM ,12_a,ground
500889.0866,5533963.821,1920.264038,14.09,21/05/2025 01:17:23 PM ,12_a,ground
500887.8673,5533962.82,1920.05896,14.09,21/05/2025 01:17:24 PM ,12_a,ground
500886.7916,5533961.708,1919.938965,14.47,21/05/2025 01:17:25 PM ,12_a,ground
500885.429,5533960.263,1919.546997,14.84,21/05/2025 01:17:26 PM ,12_a,ground
500883.9228,5533959.039,1919.120972,15.41,21/05/2025 01:17:27 PM ,12_a,ground
500882.5602,5533957.927,1918.828979,15.78,21/05/2025 01:17:28 PM ,12_a,ground
500881.054,5533956.815,1918.03894,16.34,21/05/2025 01:17:29 PM ,12_a,ground
500879.5479,5533955.814,1917.703003,16.89,21/05/2025 01:17:30 PM ,12_a,ground
500878.1134,5533954.813,1916.991943,16.52,21/05/2025 01:17:31 PM ,12_a,ground
500876.1769,5533953.924,1916.44104,16.34,21/05/2025 01:17:32 PM ,12_a,ground
500874.0252,5533952.811,1915.98999,15.41,21/05/2025 01:17:33 PM ,12_a,ground
500871.8735,5533951.254,1915.352051,15.41,21/05/2025 01:17:34 PM ,12_a,ground
500869.6501,5533949.92,1914.692017,15.97,21/05/2025 01:17:35 PM ,12_a,ground
500867.2116,5533948.141,1913.641968,16.34,21/05/2025 01:17:36 PM ,12_a,ground
500864.4862,5533946.361,1913.034058,16.89,21/05/2025 01:17:37 PM ,12_a,ground
500861.5455,5533944.804,1912.197021,17.62,21/05/2025 01:17:38 PM ,12_a,ground
500858.3897,5533942.691,1911.286987,17.8,21/05/2025 01:17:39 PM ,12_a,ground
500855.1622,5533940.578,1910.014038,17.8,21/05/2025 01:17:40 PM ,12_a,ground
500852.1498,5533939.132,1909.067993,17.8,21/05/2025 01:17:41 PM ,12_a,ground
500849.2809,5533937.575,1907.802979,17.62,21/05/2025 01:17:42 PM ,12_a,ground
500846.2685,5533936.018,1906.982056,17.44,21/05/2025 01:17:43 PM ,12_a,ground
500843.5429,5533934.684,1906.491943,17.44,21/05/2025 01:17:44 PM ,12_a,ground
500840.8174,5533933.349,1905.468018,17.26,21/05/2025 01:17:45 PM ,12_a,ground
500838.4505,5533932.126,1905.108032,17.07,21/05/2025 01:17:46 PM ,12_a,ground
500836.2271,5533930.791,1904.073975,17.07,21/05/2025 01:17:47 PM ,12_a,ground
500834.7209,5533930.235,1903.884033,16.89,21/05/2025 01:17:48 PM ,12_a,ground
500833.5015,5533929.679,1903.745972,16.34,21/05/2025 01:17:49 PM ,12_a,ground
500832.4256,5533929.345,1903.411987,15.97,21/05/2025 01:17:50 PM ,12_a,ground
500831.565,5533928.9,1903.448975,15.41,21/05/2025 01:17:51 PM ,12_a,ground
500830.4891,5533928.122,1903.448975,14.47,21/05/2025 01:17:52 PM ,12_a,ground
500829.5567,5533927.566,1903.290039,13.9,21/05/2025 01:17:53 PM ,12_a,ground
500828.6243,5533927.01,1903.194946,13.51,21/05/2025 01:17:54 PM ,12_a,ground
500827.5484,5533926.787,1903.030029,13.32,21/05/2025 01:17:55 PM ,12_a,ground
500826.2573,5533926.676,1902.890015,12.93,21/05/2025 01:17:56 PM ,12_a,ground
500825.1096,5533926.787,1902.92395,12.55,21/05/2025 01:17:57 PM ,12_a,ground
500824.2489,5533926.564,1902.911987,12.35,21/05/2025 01:17:58 PM ,12_a,ground
500823.7468,5533926.453,1902.911987,11.76,21/05/2025 01:17:59 PM ,12_a,ground
500823.1012,5533926.675,1902.912964,11.15,21/05/2025 01:18:00 PM ,12_a,ground
500822.7425,5533926.786,1902.912964,10.95,21/05/2025 01:18:01 PM ,12_a,ground
500822.0251,5533927.231,1902.723022,10.75,21/05/2025 01:18:02 PM ,12_a,ground
500821.3795,5533927.676,1902.843994,10.54,21/05/2025 01:18:03 PM ,12_a,ground
500820.3751,5533928.676,1902.645996,10.33,21/05/2025 01:18:04 PM ,12_a,ground
500819.7295,5533928.787,1902.645996,10.12,21/05/2025 01:18:05 PM ,12_a,ground
500818.9405,5533929.121,1902.985962,9.91,21/05/2025 01:18:06 PM ,12_a,ground
500817.9361,5533929.787,1902.843018,9.7,21/05/2025 01:18:07 PM ,12_a,ground
500817.2188,5533930.343,1902.813965,9.7,21/05/2025 01:18:08 PM ,12_a,ground
500816.2861,5533931.121,1903.078979,9.91,21/05/2025 01:18:09 PM ,12_a,ground
500815.5688,5533931.677,1902.847046,9.91,21/05/2025 01:18:10 PM ,12_a,ground
500815.21,5533932.233,1902.740967,9.91,21/05/2025 01:18:11 PM ,12_a,ground
500814.7796,5533932.789,1902.740967,9.91,21/05/2025 01:18:12 PM ,12_a,ground
500814.2056,5533933.567,1902.855957,9.91,21/05/2025 01:18:13 PM ,12_a,ground
500813.6317,5533934.345,1902.557983,9.91,21/05/2025 01:18:14 PM ,12_a,ground
500813.1295,5533934.901,1902.848022,9.91,21/05/2025 01:18:15 PM ,12_a,ground
500812.7707,5533935.791,1902.52002,9.91,21/05/2025 01:18:16 PM ,12_a,ground
500812.053,5533938.014,1902.343018,9.91,21/05/2025 01:18:17 PM ,12_a,ground
500811.9092,5533940.238,1901.57605,9.91,21/05/2025 01:18:18 PM ,12_a,ground
500811.9807,5533942.239,1900.93396,9.7,21/05/2025 01:18:19 PM ,12_a,ground
500812.5542,5533944.352,1900.270996,9.7,21/05/2025 01:18:20 PM ,12_a,ground
500813.0559,5533946.798,1899.64502,9.7,21/05/2025 01:18:21 PM ,12_a,ground
500813.9881,5533949.133,1898.842041,9.49,21/05/2025 01:18:22 PM ,12_a,ground
500814.8485,5533951.245,1897.718018,9.49,21/05/2025 01:18:23 PM ,12_a,ground
500815.6372,5533953.469,1896.946045,9.28,21/05/2025 01:18:24 PM ,12_a,ground
500816.5695,5533954.804,1896.483032,9.28,21/05/2025 01:18:25 PM ,12_a,ground
500817.1432,5533955.693,1896.23999,9.28,21/05/2025 01:18:26 PM ,12_a,ground
500817.6451,5533957.027,1895.758057,9.28,21/05/2025 01:18:27 PM ,12_a,ground
500818.2905,5533957.917,1895.555054,9.28,21/05/2025 01:18:28 PM ,12_a,ground
500818.649,5533958.918,1895.171021,9.06,21/05/2025 01:18:29 PM ,12_a,ground
500819.1509,5533959.918,1894.937988,9.06,21/05/2025 01:18:30 PM ,12_a,ground
500819.5812,5533960.697,1894.728027,8.84,21/05/2025 01:18:31 PM ,12_a,ground
500819.9397,5533961.475,1894.491943,8.84,21/05/2025 01:18:32 PM ,12_a,ground
500820.5852,5533962.142,1894.581055,8.84,21/05/2025 01:18:33 PM ,12_a,ground
500820.9438,5533962.587,1894.430054,8.84,21/05/2025 01:18:34 PM ,12_a,ground
500821.4458,5533963.254,1894.274048,8.62,21/05/2025 01:18:35 PM ,12_a,ground
500823.5973,5533965.923,1894.387939,5.1,21/05/2025 01:19:54 PM ,13_a,ground
500823.4537,5533966.257,1894.182983,5.1,21/05/2025 01:19:55 PM ,13_a,ground
500823.382,5533966.257,1894.182983,5.1,21/05/2025 01:19:56 PM ,13_a,ground
500823.2386,5533966.257,1893.907959,5.1,21/05/2025 01:19:57 PM ,13_a,ground
500823.0234,5533966.368,1893.907959,5.1,21/05/2025 01:19:58 PM ,13_a,ground
500822.6647,5533966.256,1893.907959,5.1,21/05/2025 01:19:59 PM ,13_a,ground
500822.3778,5533966.145,1893.984009,5.1,21/05/2025 01:20:00 PM ,13_a,ground
500822.1627,5533966.034,1893.984009,5.1,21/05/2025 01:20:01 PM ,13_a,ground
500822.0192,5533965.923,1893.984009,5.1,21/05/2025 01:20:02 PM ,13_a,ground
500822.0192,5533965.923,1893.984009,5.1,21/05/2025 01:20:03 PM ,13_a,ground
500822.0192,5533965.923,1893.984009,5.1,21/05/2025 01:20:04 PM ,13_a,ground
500822.0909,5533965.923,1893.984009,5.1,21/05/2025 01:20:05 PM ,13_a,ground
500822.3779,5533965.923,1893.984009,5.1,21/05/2025 01:20:06 PM ,13_a,ground
500822.5213,5533966.034,1894.07605,5.1,21/05/2025 01:20:07 PM ,13_a,ground
500822.7365,5533966.034,1894.07605,5.1,21/05/2025 01:20:08 PM ,13_a,ground
500822.8799,5533966.257,1893.907959,5.1,21/05/2025 01:20:09 PM ,13_a,ground
500823.0234,5533966.368,1893.907959,5.1,21/05/2025 01:20:10 PM ,13_a,ground
500823.0951,5533966.479,1893.907959,5.1,21/05/2025 01:20:11 PM ,13_a,ground
500823.0951,5533966.368,1893.907959,5.1,21/05/2025 01:20:12 PM ,13_a,ground
500823.0951,5533966.368,1893.907959,5.1,21/05/2025 01:20:13 PM ,13_a,ground
500823.0234,5533966.257,1893.907959,5.1,21/05/2025 01:20:14 PM ,13_a,ground
500822.9516,5533966.257,1893.907959,5.1,21/05/2025 01:20:15 PM ,13_a,ground
500822.8799,5533966.257,1893.907959,5.1,21/05/2025 01:20:16 PM ,13_a,ground
500822.8082,5533966.145,1894.07605,5.1,21/05/2025 01:20:17 PM ,13_a,ground
500822.8799,5533966.034,1894.07605,5.1,21/05/2025 01:20:18 PM ,13_a,ground
500822.9517,5533965.923,1894.07605,5.1,21/05/2025 01:20:19 PM ,13_a,ground
500823.0952,5533965.923,1894.07605,5.1,21/05/2025 01:20:20 PM ,13_a,ground
500823.2386,5533965.923,1894.07605,5.1,21/05/2025 01:20:21 PM ,13_a,ground
500823.4538,5533965.923,1894.387939,5.1,21/05/2025 01:20:22 PM ,13_a,ground
500823.669,5533965.923,1894.387939,5.1,21/05/2025 01:20:23 PM ,13_a,ground
500823.8842,5533965.923,1894.387939,5.1,21/05/2025 01:20:24 PM ,13_a,ground
500824.0277,5533965.812,1894.387939,5.1,21/05/2025 01:20:25 PM ,13_a,ground
500824.0994,5533965.701,1894.387939,5.1,21/05/2025 01:20:26 PM ,13_a,ground
500824.1711,5533965.59,1894.387939,5.1,21/05/2025 01:20:27 PM ,13_a,ground
500824.1712,5533965.478,1894.387939,5.1,21/05/2025 01:20:28 PM ,13_a,ground
500824.1712,5533965.367,1894.387939,5.1,21/05/2025 01:20:29 PM ,13_a,ground
500824.1712,5533965.367,1894.387939,5.1,21/05/2025 01:20:30 PM ,13_a,ground
500824.1712,5533965.256,1894.387939,5.1,21/05/2025 01:20:31 PM ,13_a,ground
500824.1712,5533965.145,1894.584961,5.1,21/05/2025 01:20:32 PM ,13_a,ground
500824.2429,5533965.145,1894.584961,5.1,21/05/2025 01:20:33 PM ,13_a,ground
500824.3147,5533965.145,1894.584961,5.1,21/05/2025 01:20:34 PM ,13_a,ground
500824.3864,5533965.034,1894.769043,5.1,21/05/2025 01:20:35 PM ,13_a,ground
500824.4581,5533965.034,1894.769043,5.1,21/05/2025 01:20:36 PM ,13_a,ground
500824.6016,5533965.034,1894.769043,5.1,21/05/2025 01:20:37 PM ,13_a,ground
500824.6733,5533965.034,1894.769043,5.1,21/05/2025 01:20:38 PM ,13_a,ground
500824.8168,5533964.923,1894.769043,5.1,21/05/2025 01:20:39 PM ,13_a,ground
500824.8885,5533964.923,1894.769043,5.1,21/05/2025 01:20:40 PM ,13_a,ground
500824.9603,5533964.811,1894.769043,5.1,21/05/2025 01:20:41 PM ,13_a,ground
500825.032,5533964.811,1894.769043,5.1,21/05/2025 01:20:42 PM ,13_a,ground
500825.1037,5533964.811,1894.769043,5.1,21/05/2025 01:20:43 PM ,13_a,ground
500825.1038,5533964.7,1894.769043,5.1,21/05/2025 01:20:44 PM ,13_a,ground
500878.3847,5534050.765,1900.918945,9.91,21/05/2025 01:22:37 PM ,13_b,ground
500878.5998,5534051.21,1900.734985,10.12,21/05/2025 01:22:38 PM ,13_b,ground
500878.8148,5534052.21,1900.550049,10.12,21/05/2025 01:22:39 PM ,13_b,ground
500879.0298,5534053.211,1900.259033,10.54,21/05/2025 01:22:40 PM ,13_b,ground
500879.3166,5534053.989,1900.259033,10.75,21/05/2025 01:22:41 PM ,13_b,ground
500880.1054,5534055.101,1900.676025,10.75,21/05/2025 01:22:42 PM ,13_b,ground
500880.966,5534055.991,1900.850952,11.15,21/05/2025 01:22:43 PM ,13_b,ground
500881.97,5534056.992,1900.91394,11.35,21/05/2025 01:22:44 PM ,13_b,ground
500882.6873,5534057.437,1901.149048,12.15,21/05/2025 01:22:45 PM ,13_b,ground
500883.0458,5534058.104,1901.149048,12.35,21/05/2025 01:22:46 PM ,13_b,ground
500883.6195,5534058.993,1901.509033,12.74,21/05/2025 01:22:47 PM ,13_b,ground
500883.9062,5534060.105,1901.353027,12.74,21/05/2025 01:22:48 PM ,13_b,ground
500884.193,5534060.772,1901.176025,12.93,21/05/2025 01:22:49 PM ,13_b,ground
500884.3364,5534060.995,1901.176025,13.32,21/05/2025 01:22:50 PM ,13_b,ground
500884.7667,5534061.44,1901.275024,13.32,21/05/2025 01:22:51 PM ,13_b,ground
500884.9818,5534061.884,1901.275024,13.51,21/05/2025 01:22:52 PM ,13_b,ground
500885.3403,5534062.663,1901.386963,13.51,21/05/2025 01:22:53 PM ,13_b,ground
500886.0575,5534063.219,1901.608032,13.9,21/05/2025 01:22:54 PM ,13_b,ground
500886.703,5534063.886,1901.862061,14.47,21/05/2025 01:22:55 PM ,13_b,ground
500887.0615,5534064.553,1901.68396,15.03,21/05/2025 01:22:56 PM ,13_b,ground
500887.42,5534065.332,1901.802979,15.59,21/05/2025 01:22:57 PM ,13_b,ground
500887.6351,5534065.999,1901.802979,16.15,21/05/2025 01:22:58 PM ,13_b,ground
500887.7067,5534066.777,1901.96106,16.52,21/05/2025 01:22:59 PM ,13_b,ground
500888.0652,5534067.667,1901.796021,16.52,21/05/2025 01:23:00 PM ,13_b,ground
500888.352,5534068.222,1901.703003,16.71,21/05/2025 01:23:01 PM ,13_b,ground
500888.7105,5534069.112,1901.829956,16.71,21/05/2025 01:23:02 PM ,13_b,ground
500889.2841,5534070.557,1901.463013,17.07,21/05/2025 01:23:03 PM ,13_b,ground
500889.2123,5534071.113,1901.463013,17.26,21/05/2025 01:23:04 PM ,13_b,ground
500889.7142,5534072.114,1901.875977,17.26,21/05/2025 01:23:05 PM ,13_b,ground
500890.0727,5534073.004,1901.68396,17.62,21/05/2025 01:23:06 PM ,13_b,ground
500890.6463,5534074.116,1901.88501,17.8,21/05/2025 01:23:07 PM ,13_b,ground
500891.1483,5534074.894,1901.708008,17.8,21/05/2025 01:23:08 PM ,13_b,ground
500891.5068,5534075.784,1901.942017,17.8,21/05/2025 01:23:09 PM ,13_b,ground
500892.3674,5534076.451,1901.780029,18.17,21/05/2025 01:23:10 PM ,13_b,ground
500892.9411,5534077.118,1901.982056,18.17,21/05/2025 01:23:11 PM ,13_b,ground
500893.4431,5534077.563,1902.337036,18.17,21/05/2025 01:23:12 PM ,13_b,ground
500893.6582,5534078.341,1902.209961,18.53,21/05/2025 01:23:13 PM ,13_b,ground
500894.2319,5534079.231,1902.050049,18.53,21/05/2025 01:23:14 PM ,13_b,ground
500894.5187,5534079.898,1902.480957,18.53,21/05/2025 01:23:15 PM ,13_b,ground
500894.8054,5534080.899,1902.317017,18.71,21/05/2025 01:23:16 PM ,13_b,ground
500895.3073,5534081.899,1902.161011,18.71,21/05/2025 01:23:17 PM ,13_b,ground
500895.6659,5534082.455,1902.238037,18.71,21/05/2025 01:23:18 PM ,13_b,ground
500896.0963,5534082.344,1902.238037,19.07,21/05/2025 01:23:19 PM ,13_b,ground
500896.957,5534082.567,1902.68396,19.07,21/05/2025 01:23:20 PM ,13_b,ground
500897.8895,5534082.233,1903.001953,19.07,21/05/2025 01:23:21 PM ,13_b,ground
500898.535,5534082.345,1903.457031,19.25,21/05/2025 01:23:22 PM ,13_b,ground
500899.1088,5534082.678,1903.457031,19.25,21/05/2025 01:23:23 PM ,13_b,ground
500899.826,5534083.234,1903.578979,19.62,21/05/2025 01:23:24 PM ,13_b,ground
500900.1845,5534083.79,1903.578979,19.62,21/05/2025 01:23:25 PM ,13_b,ground
500900.8299,5534084.791,1903.897949,19.62,21/05/2025 01:23:26 PM ,13_b,ground
500901.2601,5534085.569,1903.780029,19.79,21/05/2025 01:23:27 PM ,13_b,ground
500901.4752,5534086.459,1903.983032,20.15,21/05/2025 01:23:28 PM ,13_b,ground
500901.9771,5534087.348,1903.812988,20.33,21/05/2025 01:23:29 PM ,13_b,ground
500902.6942,5534088.238,1903.905029,20.33,21/05/2025 01:23:30 PM ,13_b,ground
500903.3396,5534089.572,1903.984009,20.69,21/05/2025 01:23:31 PM ,13_b,ground
500904.2001,5534090.573,1903.979004,20.87,21/05/2025 01:23:32 PM ,13_b,ground
500905.491,5534091.907,1904.578003,21.23,21/05/2025 01:23:33 PM ,13_b,ground
500905.8495,5534092.797,1904.383057,21.58,21/05/2025 01:23:34 PM ,13_b,ground
500906.2081,5534093.242,1904.229004,21.58,21/05/2025 01:23:35 PM ,13_b,ground
500906.4232,5534093.575,1904.776001,21.58,21/05/2025 01:23:36 PM ,13_b,ground
500906.5666,5534093.909,1904.776001,21.58,21/05/2025 01:23:37 PM ,13_b,ground
500906.5666,5534093.909,1904.776001,21.58,21/05/2025 01:23:38 PM ,13_b,ground
500906.2798,5534093.464,1904.229004,21.58,21/05/2025 01:23:39 PM ,13_b,ground
500905.9929,5534093.019,1904.383057,21.58,21/05/2025 01:23:40 PM ,13_b,ground
500905.8495,5534092.797,1904.383057,21.58,21/05/2025 01:23:41 PM ,13_b,ground
500905.706,5534092.797,1904.383057,21.58,21/05/2025 01:23:42 PM ,13_b,ground
500905.706,5534092.797,1904.383057,21.76,21/05/2025 01:23:43 PM ,13_b,ground
500905.3474,5534092.686,1904.102051,21.76,21/05/2025 01:23:44 PM ,13_b,ground
500905.0605,5534092.686,1904.102051,21.76,21/05/2025 01:23:45 PM ,13_b,ground
500905.1323,5534092.463,1904.102051,21.76,21/05/2025 01:23:46 PM ,13_b,ground
500905.2757,5534092.463,1904.102051,21.76,21/05/2025 01:23:47 PM ,13_b,ground
500905.4909,5534092.686,1904.383057,21.76,21/05/2025 01:23:48 PM ,13_b,ground
500905.4909,5534092.797,1904.383057,21.76,21/05/2025 01:23:49 PM ,13_b,ground
500905.6343,5534093.019,1904.383057,21.76,21/05/2025 01:23:50 PM ,13_b,ground
500905.9929,5534093.242,1904.229004,21.76,21/05/2025 01:23:51 PM ,13_b,ground
500906.4949,5534093.464,1904.776001,21.76,21/05/2025 01:23:52 PM ,13_b,ground
500906.8536,5534093.575,1904.776001,21.76,21/05/2025 01:23:53 PM ,13_b,ground
500907.284,5534093.353,1904.776001,21.76,21/05/2025 01:23:54 PM ,13_b,ground
500907.7143,5534093.464,1905.067017,21.76,21/05/2025 01:23:55 PM ,13_b,ground
500908.0012,5534093.687,1905.067017,21.76,21/05/2025 01:23:56 PM ,13_b,ground
500908.3598,5534094.02,1905.067017,21.76,21/05/2025 01:23:57 PM ,13_b,ground
500908.7184,5534094.243,1905.249023,21.76,21/05/2025 01:23:58 PM ,13_b,ground
500909.2204,5534094.577,1905.249023,21.76,21/05/2025 01:23:59 PM ,13_b,ground
500909.3639,5534094.577,1905.249023,21.76,21/05/2025 01:24:00 PM ,13_b,ground
500909.4355,5534094.799,1905.526001,21.76,21/05/2025 01:24:01 PM ,13_b,ground
500909.2204,5534094.799,1905.249023,21.76,21/05/2025 01:24:02 PM ,13_b,ground
500908.79,5534094.576,1905.249023,21.76,21/05/2025 01:24:03 PM ,13_b,ground
500908.5031,5534094.465,1905.249023,21.76,21/05/2025 01:24:04 PM ,13_b,ground
500908.0728,5534094.243,1904.859009,21.76,21/05/2025 01:24:05 PM ,13_b,ground
500907.5708,5534093.909,1905.067017,21.76,21/05/2025 01:24:06 PM ,13_b,ground
500907.2122,5534093.464,1904.776001,21.76,21/05/2025 01:24:07 PM ,13_b,ground
500907.0689,5534092.908,1904.932007,21.76,21/05/2025 01:24:08 PM ,13_b,ground
500906.8538,5534092.352,1904.932007,21.76,21/05/2025 01:24:09 PM ,13_b,ground
500906.6386,5534092.13,1905.123047,21.76,21/05/2025 01:24:10 PM ,13_b,ground
500906.3518,5534091.796,1904.578003,21.76,21/05/2025 01:24:11 PM ,13_b,ground
500906.0649,5534091.574,1904.578003,21.76,21/05/2025 01:24:12 PM ,13_b,ground
500905.6346,5534091.352,1904.578003,21.76,21/05/2025 01:24:13 PM ,13_b,ground
500905.1325,5534091.129,1904.432983,21.76,21/05/2025 01:24:14 PM ,13_b,ground
500904.7022,5534090.796,1904.432983,21.76,21/05/2025 01:24:15 PM ,13_b,ground
500904.3436,5534090.573,1903.979004,21.76,21/05/2025 01:24:16 PM ,13_b,ground
500904.0567,5534090.351,1903.979004,21.76,21/05/2025 01:24:17 PM ,13_b,ground
500903.9133,5534090.351,1903.979004,21.76,21/05/2025 01:24:18 PM ,13_b,ground
500903.698,5534090.684,1903.979004,21.76,21/05/2025 01:24:19 PM ,13_b,ground
500903.4827,5534091.24,1903.79895,21.76,21/05/2025 01:24:20 PM ,13_b,ground
500903.6979,5534091.685,1903.79895,21.76,21/05/2025 01:24:21 PM ,13_b,ground
500903.913,5534092.018,1903.79895,21.76,21/05/2025 01:24:22 PM ,13_b,ground
500903.6977,5534092.352,1903.665039,21.76,21/05/2025 01:24:23 PM ,13_b,ground
500903.7695,5534092.463,1903.665039,21.76,21/05/2025 01:24:24 PM ,13_b,ground
500903.7694,5534092.685,1903.665039,21.76,21/05/2025 01:24:25 PM ,13_b,ground
500903.9128,5534093.13,1903.665039,21.76,21/05/2025 01:24:26 PM ,13_b,ground
500904.1996,5534094.02,1903.458984,21.76,21/05/2025 01:24:27 PM ,13_b,ground
500904.4864,5534094.465,1903.766968,21.76,21/05/2025 01:24:28 PM ,13_b,ground
